tmdb_id,tipo,título,público,score,votos,fecha,géneros,sinopsis,popularidad,idioma_original,imagen_url
74682,serie,No Soy Un Robot,B,8.3,810,2017-12-06,"['Comedia', 'Drama']","""No soy un robot"" es una comedia romántica que cuenta la historia de Kim Min-gyu, un hombre con una condición médica que lo hace alérgico al contacto humano. Un equipo de científicos interesados en su fortuna, le diseñan un robot y lo llaman 'Aji 3', pero cuando están a punto de entregárselo, un accidente arruina la batería y deja de funcionar.",9.1058,ko,https://image.tmdb.org/t/p/w500/b60Vh9uxH424J3XDjS0sE1ksWTN.jpg
93846,serie,El rey: Eterno monarca,N/A,8.3,892,2020-04-17,"['Sci-Fi & Fantasy', 'Drama']","Un emperador coreano contemporáneo atraviesa un enigmático portal y entra en un mundo paralelo, en el cual se encuentra con una resuelta detective de policía.",8.753,ko,https://image.tmdb.org/t/p/w500/xKlN63j8m5fGghHCejxiXR4T2Q8.jpg
16420,serie,Boys Over Flowers,B-15,8.3,1807,2009-01-05,"['Comedia', 'Drama']","Geum Jan Di, es una chica humilde cuya familia es propietaria de una tintorería. Un día mientras realiza una  entrega para un estudiante de la prestigiosa Escuela Superior Shin Hwa, (escuela para ricos). Ella se percata que el chico iba a suicidarse desde la azotea por obtener la tarjeta roja de los F4 y justo en el preciso momento en el que salta, Geum Jan Di le salva la vida al detenerlo y es llamada como la chica/mujer maravilla. Este acto generó gran controversia en la ciudad, por lo cual es becada para asistir a la escuela. Al principio es maltratada y aislada por los demás estudiantes al recibir la tarjeta roja de los F4 (4 flores), que es un grupo de alumnos que gobiernan cruelmente la escuela por su belleza y riqueza. Gu Jun Pyo, líder de los F4 y sucesor de la Compañía Shinhwa empieza a tener sentimientos hacia Geum Jan Di, Yoon Ji Hoo también se enamora de Geum Jan Di, pero antes de que se diera cuenta de que estaba enamorado de ella, él tenia sus sentimientos puestos en su amiga de todo la vida Min Seo Hyun y ella ""corresponde"" ese sentimiento.",14.7374,ko,https://image.tmdb.org/t/p/w500/1LijxC0BATmi20tGSMyEdg5YdHh.jpg
89641,serie,Love Alarm,N/A,8.3,2020,2019-08-22,"['Drama', 'Sci-Fi & Fantasy']","El drama gira en torno a un desarrollador desconocido que lanza una aplicación que le dirá al usuario si alguien dentro de los 10 metros tiene sentimientos románticos por ellos, y la nueva tecnología altera enormemente la sociedad.",8.0165,ko,https://image.tmdb.org/t/p/w500/exs2j0AMDNa3rmrnx6QBn0GQtAq.jpg
63767,serie,Ella Era Bonita,A,8.3,963,2015-09-16,"['Comedia', 'Drama']","Una chica popular proveniente de una familia rica pasa por dificultades luego de que el negocio familiar se fuera a la quiebra, y termina perdiendo hasta su belleza.",8.3259,ko,https://image.tmdb.org/t/p/w500/24PW671DXvEZOw0KbqwEnjREK3d.jpg
127529,serie,Sabuesos,TV-MA,8.3,505,2023-06-09,"['Drama', 'Action & Adventure', 'Crimen']",Dos jóvenes boxeadores unen fuerzas con un benévolo prestamista para destruir a un despiadado usurero que se aprovecha de los más vulnerables.,24.4176,ko,https://image.tmdb.org/t/p/w500/pWzp4HpDifuyNF8zkPIy8MKCg2d.jpg
51817,serie,Las Tortugas Ninja,TV-Y7,8.3,772,2012-09-28,"['Action & Adventure', 'Kids', 'Animación', 'Sci-Fi & Fantasy', 'Comedia']","Leo, Rafa, Mikey y Donnie son tortugas mutantes que han sido entrenadas por el Maestro Splinter. Viven en su guarida de las alcantarillas y emergen para luchar contra los villanos y para comerse la pizza más deliciosa del mundo.",40.6987,en,https://image.tmdb.org/t/p/w500/1HhyYDWo0x8H3VaRh6mg5Tm240T.jpg
6040,serie,Ben 10: Fuerza Alienígena,TV-Y7,8.3,1154,2008-04-18,"['Animación', 'Sci-Fi & Fantasy', 'Action & Adventure']",Benn Tennyson tiene ahora 15 años y busca en convertirse otra vez en un líder Omnitrix y luchar contra la Highbreed que están destruyendo la Tierra.,23.0278,en,https://image.tmdb.org/t/p/w500/7NXE5onlwWChnvaVW1bZczaJs0N.jpg
76747,serie,On My Block,TV-14,8.3,673,2018-03-16,['Comedia'],"Se conocen de siempre, y ahora estos cuatro astutos adolescentes de un barrio peligroso de Los Ángeles pondrán a prueba su amistad cuando inician juntos el año escolar.",5.8876,en,https://image.tmdb.org/t/p/w500/w6oviv65UEducvjAdH3sYYaxdu2.jpg
2207,serie,Fawlty Towers,TV-PG,8.3,788,1975-09-19,['Comedia'],,15.0995,en,https://image.tmdb.org/t/p/w500/tvTYIjujN87dcKAmSLqcvAahykH.jpg
79434,serie,¿Qué le ocurre a la secretaria Kim?,N/A,8.3,685,2018-06-06,"['Comedia', 'Drama']","Lee Yeong Joon es el arrogante vicepresidente de la empresa de su familia, gracias a los incansables esfuerzos de su increíblemente talentosa secretaria, Kim Mi So . Con ella a su lado durante los últimos nueve años, Yeong Joon ha podido aparecer como la estrella brillante que cree que es. Pero cuando Kim Mi So de repente decide renunciar, Yeong Joon rápidamente se da cuenta de lo importante que es ella... y no sólo para su carrera. Celoso por la creciente relación de su hermano mayor, Lee Seong Yeon con Kim Mi So, Yeong Joon decide que es hora de recuperar a su secretaria, pase lo que pase.",12.3907,ko,https://image.tmdb.org/t/p/w500/k5fhYGCQp3LbcpC2AZD2JLU7uf9.jpg
80350,serie,New Amsterdam,TV-14,8.3,1066,2018-09-25,['Drama'],"El New Amsterdam se encuentra en una mala situación tanto económica como de reputación. Esto cambiará con la llegada del Dr. Max Goodwin, el nuevo director médico que se propone romper con la burocracia y brindar una atención excepcional. Él no acepta un ""no"" por respuesta y demostrará que no se detendrá ante nada para dar una nueva vida al hospital, el único en el mundo capaz de tratar a pacientes con ébola y aceptar bajo al mismo techo tanto a presidiarios como al Presidente de los Estados Unidos.",49.7275,en,https://image.tmdb.org/t/p/w500/jsH4AeGZn5Q6h314A3OTUHKxHhR.jpg
4500,serie,Los años maravillosos,AA,8.3,1074,1988-01-31,"['Comedia', 'Drama', 'Familia']","Kevin Arnold vive en el seno de una familia de clase media norteamericana durante el final de los años 60 y la década de los 70. Kevin medita sobre todo lo que le pasó en aquellos turbulentos pero maravillosos años, llenos de cambios sociales, económicos y culturales, y en los que siendo un joven se enfrentaba a la adolescencia como una lucha casi diaria. Vietnam, el hombre en la luna, el movimiento hippie, el amor libre, el comunismo, el racismo, la política... había mucho sobre qué pensar y discutir.",42.7143,en,https://image.tmdb.org/t/p/w500/l7SToUp5UTOo6Pg7jBtDKYcQOp5.jpg
16286,serie,"Yo soy Betty, la fea",B,8.3,3505,1999-10-25,"['Soap', 'Comedia', 'Drama']","Beatriz Aurora Pinzón Solano (Ana María Orozco), comúnmente conocida como ""Betty"", es una economista joven y brillante, aunque poco atractiva, que vive con sus padres en Bogotá. Luego de muchas dificultades para conseguir empleo, Betty comienza a trabajar como secretaria de presidencia en una empresa llamada Ecomoda. Su jefe inmediato es el recién nombrado presidente Armando Mendoza (Jorge Enrique Abello) quien se encuentra comprometido con Marcela Valencia (Natalia Ramírez), quien también ocupa un cargo ejecutivo en la empresa.",17.7357,es,https://image.tmdb.org/t/p/w500/iEBOiXiDGaxVR6w8aKgG5MEusuO.jpg
46028,serie,El mundo de Riley,TV-G,8.3,714,2014-06-27,"['Comedia', 'Familia']","Una década después de la popular serie de los 90 ""Yo y el mundo"", Cory y Topanga están casados y tienen dos hijos. Riley, la menor, aprende las lecciones de la vida, al igual que sus padres, a través de la familia, los amigos y el colegio. La serie es una secuela de la original ""Yo y el mundo"".",17.3157,en,https://image.tmdb.org/t/p/w500/pupNFtSR5Nh3oN0iQmM5LLJSfG7.jpg
888,serie,El Hombre Araña,TV-Y7,8.3,1113,1994-11-19,"['Animación', 'Action & Adventure']","Después de ser picado por una araña radioactiva, el joven Peter Parker descubre que ahora tiene superpoderes similares a las arañas. Con la esperanza de utilizar sus nuevas habilidades para la riqueza y la fama, deja que su ego lo ciegue a las necesidades de los demás, e indirectamente causa la muerte de su tío Ben cuando se niega a ayudar a un policía a atrapar a un criminal. Humillado por su fracaso, decide utilizar su talento para luchar contra el crimen, y se convierte en Spider-Man. Al luchar contra varios supervillanos, Peter también debe equilibrar su vida personal, con su novia Mary Jane, su trabajo como fotógrafo en Daily Bugle y un editor convencido de que Spider-man es un criminal que debe ser encarcelado.",39.0764,en,https://image.tmdb.org/t/p/w500/cwgW8j4yh5hNMnvokozpVkjuSu2.jpg
100757,serie,Outer Banks,TV-MA,8.3,1149,2020-04-15,"['Action & Adventure', 'Drama', 'Misterio']","Un grupo de adolescentes muy unidos descubre un secreto largamente enterrado, desencadenando una cadena de eventos ilícitos que los lleva a una aventura que nunca olvidarán.",25.7083,en,https://image.tmdb.org/t/p/w500/oNIyXnqSwkjVv2SmkgzTtaCsVBV.jpg
85552,serie,Euphoria,TV-MA,8.3,10343,2019-06-16,['Drama'],"Un grupo de adolescentes experimenta los altibajos del amor y la amistad en un mundo de redes sociales, sexo, drogas y violencia.",75.0226,en,https://image.tmdb.org/t/p/w500/6Sdm5XwdCnspdEF8fTFx6UJrl7o.jpg
14929,serie,Heartland,TV-PG,8.3,574,2007-10-14,"['Familia', 'Drama', 'Comedia']",La rebelde Amy se recupera de la súbita muerte de su madre cuando a ella y a su abuelo los amenazan con quitarles el rancho.,145.7506,en,https://image.tmdb.org/t/p/w500/uc2gtWczT58BiAUJWFz9P5aZmNF.jpg
84231,serie,Wayne,TV-MA,8.3,538,2019-01-16,"['Drama', 'Action & Adventure', 'Comedia']","En este arrepentido y a veces sangriento cuento, Wayne, de dieciséis años, se pone a andar en una moto con su nuevo enamoramiento Del para recuperar el Pontiac Trans Am de 1978 que le fue robado a su padre antes de morir. Se trata de Wayne y Del contra el mundo.",9.9441,en,https://image.tmdb.org/t/p/w500/z8E1ZKTDhz477wjkT9ttIRmiVOc.jpg
84200,serie,Liga de la Justicia Ilimitada,TV-Y7,8.3,854,2004-07-31,"['Animación', 'Action & Adventure', 'Sci-Fi & Fantasy', 'Kids']",Una continuación de la serie de animación de la Liga de la Justicia encuentra a los miembros originales del equipo unidos en su batalla contra el crimen y el mal por docenas de otros héroes del universo de los cómics de DC.,21.8141,en,https://image.tmdb.org/t/p/w500/vRRvCUREeqqnp3hHdqep83eQjdP.jpg
61852,serie,Henry Danger,TV-Y7,8.3,1139,2014-07-26,"['Comedia', 'Familia', 'Kids', 'Sci-Fi & Fantasy']","Henry Hart obtiene el trabajo de su vida, como el compañero del conocido superhéroe Capitán Man, lo que tiene grandes ventajas. Paga 9 dólares la hora. Tiene la posibilidad de jugar con aparatos de alta tecnología y ¡Puede salvar el mundo!",52.2834,en,https://image.tmdb.org/t/p/w500/onddStWYELFaz4BbV8kavU11oCo.jpg
114395,serie,Un amor tan hermoso,N/A,8.3,594,2020-12-28,"['Drama', 'Comedia']","Para una adolescente perdidamente enamorada de su vecino y amigo de la infancia, el amor es dulce y difícil a la vez. ¿Podrá su relación evolucionar a medida que crecen?",6.3524,ko,https://image.tmdb.org/t/p/w500/4EzrCBnBdeLAZENNQcYzYq933B.jpg
4057,serie,Mentes Criminales,TV-MA,8.296,4026,2005-09-22,"['Crimen', 'Drama', 'Misterio']","Narra las investigaciones de un equipo del FBI que estudia el perfil psicológico de los criminales más importantes de los Estados Unidos para poder capturarlos. Los agentes especiales Jason Giseon (Mandy Patinkin) y Aaron Hotchner (Thomas Gibson) dirigen el equipo. Cada agente tiene su especialidad. Elle Greenway (Lola Glaudini) tiene una larga experiencia en delitos sexuales, Derek Morgan (Shemar Moore) es un experto en crímenes de carácter obsesivo. Spencer Reid (Mathew Gray Gubler) es un genio incomprendido, cuya torpeza para las relaciones sociales es tan sobresaliente como su cociente intelectual. Y, finalmente, está Jennifer, la novata.",240.8149,en,https://image.tmdb.org/t/p/w500/gV0E4age3IdoPFInx57CDByixxc.jpg
101,película,El Perfecto Asesino,,8.295,15900,1994-09-14,"['Crimen', 'Drama', 'Acción']","Stan es un corrupto agente de la DEA cuya codicia le lleva a cometer asesinatos en las calles de Nueva York. El mortal juego del gato y el ratón empieza cuando se cruza en su camino un solitario hombre, llamado León. León es asesino a sueldo, un personaje indestructible e indocumentado, que sólo bebe leche y se ocupa de su planta. En medio se encuentra una huerfana de 12 años, que no puede olvidar al hombre que asesinó a su familia. Ella acabará convirtiéndose en algo importante para León y tal vez en su perdición.",19.6466,fr,https://image.tmdb.org/t/p/w500/fQms76FyesT2PrLLOxy8iExL6e8.jpg
60622,serie,Fargo,TV-MA,8.29,3176,2014-04-15,"['Crimen', 'Drama']","Lorne Malvo es un hombre manipulador que conoce al vendedor de seguros Lester Nygaard y cambia su vida por siempre, convenciéndolo que lo ayude en la búsqueda de un asesino.",91.3939,en,https://image.tmdb.org/t/p/w500/6U9CPeD8obHzweikFhiLhpc7YBT.jpg
94997,serie,La casa del dragón,TV-MA,8.289,5806,2022-08-21,"['Sci-Fi & Fantasy', 'Drama', 'Action & Adventure']","Basada en el libro 'Fuego y Sangre' de George R.R. Martin. La serie se centra en la casa Targaryen, trescientos años antes de los eventos vistos en 'Juego de Tronos'.",64.5524,en,https://image.tmdb.org/t/p/w500/8MaxftF69sEAAD5673vTjIl8yT3.jpg
76331,serie,Succession,TV-MA,8.289,1557,2018-06-03,"['Drama', 'Comedia']","Succession es un retrato ficticio de una dinastía familiar con problemas emocionales que explora temas de poder, política y dinero a través de los ojos de Logan, un envejecido magnate de los medios de comunicación con planes de jubilarse, y sus cuatro hijos adultos, cuyos planes podrían no alinearse con los de su padre.",49.3042,en,https://image.tmdb.org/t/p/w500/xyHasySw0HQ4ndRWHvrpRTAsWXd.jpg
46648,serie,True Detective,TV-MA,8.284,4016,2014-01-12,"['Drama', 'Misterio']","En Luisiana, en 1995, dos detectives investigan el atroz asesinato de una joven que fue sometida a un ritual pagano. En el año 2012, unos policías interrogan a estos dos detectives, dado que sospechan que el asesino de 1995 ha regresado",76.212,en,https://image.tmdb.org/t/p/w500/xZSuQm2KQQKoVKf31HgUWkjAVga.jpg
4629,serie,Stargate SG-1,TV-PG,8.284,1777,1997-07-27,"['Sci-Fi & Fantasy', 'Action & Adventure']","Stargate SG-1 es una serie televisiva estadounidense derivada del largometraje de ciencia ficción Stargate: Puerta a las Estrellas (1994). Producida por los estudios Metro Goldwyn Mayer. Esta serie se centra en las vivencias y aventuras de un equipo de militares y científicos miembros de un proyecto ultra-secreto de las Fuerzas Aéreas de los Estados Unidos, que utiliza un ingenio extraterrestre (Stargate) para desplazarse a otros planetas de manera casi instantánea.",208.4859,en,https://image.tmdb.org/t/p/w500/dQjmI7XxI47v8IM2MUysHG0LuU2.jpg
153312,serie,Tulsa King,TV-MA,8.283,2543,2022-11-13,"['Crimen', 'Drama']","Después de cumplir 25 años en prisión, Dwight Manfredi es exiliado por su jefe de la mafia para establecer una tienda en Oklahoma. Dwight construye lentamente un nuevo imperio criminal en Tulsa.",64.8322,en,https://image.tmdb.org/t/p/w500/yzRnj5GMZEjiW9xTGkz8cVNyzH9.jpg
62650,serie,Chicago Med,TV-14,8.282,1229,2015-11-17,['Drama'],"Muestra el caótico día a día del hospital más colapsado de Chicago, y el duro trabajo que realiza su entregado equipo de médicos y enfermeras para que el sistema siga funcionando. Al mismo tiempo que afrontan sus problemas personales, estos médicos tendrán que resolver casos de extraordinaria gravedad.",129.5344,en,https://image.tmdb.org/t/p/w500/9eym662FRJJb9wdgCiDKPDciZzf.jpg
42009,serie,Black Mirror,TV-MA,8.282,6062,2011-12-04,"['Sci-Fi & Fantasy', 'Drama', 'Misterio']","Antología de ciencia ficción dominada por el extrañamiento y la inminencia del futuro, donde la tecnología más avanzada choca contra los instintos más oscuros.",119.6891,en,https://image.tmdb.org/t/p/w500/6nDRo824oyBwg1prOZHc8UtonVB.jpg
83867,serie,Andor,TV-14,8.281,1928,2022-09-21,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Drama']","En una época llena de peligros, engaños e intrigas, Cassian Andor descubrirá la diferencia que puede marcar en la lucha contra el tiránico Imperio Galáctico. Se embarca en un camino que está destinado a convertirlo en un héroe rebelde.",51.5505,en,https://image.tmdb.org/t/p/w500/e3cWQzBxHK803AbZGjp1feQFgyS.jpg
914,película,El Gran Dictador,,8.281,3659,1940-10-15,"['Comedia', 'Bélica']","Un humilde barbero judío tiene un parecido asombroso con el dictador de la nación Tomania, que promete sacar adelante y que culpa a los judíos de la situación del país. El dictador ataca al país fronterizo, pero es confundido con el barbero por sus propios guardias, siendo ingresado en un campo de concentración. Simultáneamente, el pobre barbero es confundido con el dictador...",6.886,en,https://image.tmdb.org/t/p/w500/w7ovs2B2AlNRig68HOmuYVQRroQ.jpg
